更新时间,#genre#
20250530 02:30,url


RespoTime,whitelist,#genre#
790.45ms,梨园,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
790.46ms,新疆石河子新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=706d0c&tk=922ba46651d3
790.46ms,经济科教,https://stream1.freetv.fun/jing-ji-ke-jiao-4.m3u8
790.48ms,咒怨新娘(大陆恐怖片),https://vip1.lz-cdn1.com/20220420/2747_5a2a3927/index.m3u8
790.48ms,龙华日韩,https://tv.iill.top/litv/litv-longturn11
790.52ms,年月犬,https://stream1.freetv.fun/ed49c7539f9735301ef93f736533793f4b57545d50bee130c224d3c2f46d16c1.ctv
790.62ms,金光布袋戏,https://tv.iill.top/4gtv/236
790.68ms,贼公计1975【国语】(香港动作片),https://vip1.lz-cdn1.com/20230807/21672_4ca51a04/index.m3u8
790.70ms,iPanda都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1ud/index.m3u8
790.72ms,双滦新闻,http://live.nctv.top/JKHdjsi/hbtv1.php?id=sl1
790.72ms,电影_女神系列,https://stream1.freetv.fun/240525422303e734d36099a290e7421690ff27cac3eff1772c2103362cff672d.ctv
790.73ms,MTV Live HD 音乐频道,https://tv.iill.top/4gtv/213
790.77ms,Peer TV South Tyrol,https://iptv.peer.biz/live/peertv-en.m3u8
790.83ms,CNN ESPANOL,https://stream1.freetv.fun/c3faa1a72c68f04de6d4ec91bf5a273f7df2ad74567a53f23ddd78adae5e4e06.ctv
790.86ms,CARTOON NETWORK JAPAN,https://stream1.freetv.fun/c47f20cb93777ef9fdff221af8e149ce4df7fa275641bf6c17cb609dc0273dc3.m3u8
790.86ms,CCTV11,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003870754.m3u8
790.87ms,净空法师,https://live.iill.top/youtube/@amtbhz
790.87ms,CCTV7,https://stream1.freetv.fun/782b27b7a038d2eaa290d863fb13716d861af5dec099c1e3bcef8884b9139549.m3u8
790.98ms,求戰砂輪蟲江米釀鴨子,https://stream1.freetv.fun/e530b1edd3f7b1f62bc01cf8a55b376cdecf4f3fa9c52831a5b39cec801fe3a4.ctv
790.99ms,贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
791.05ms,CI 罪案侦查频道,https://tv.iill.top/4gtv/215
791.09ms,708可达鸭联络员学某,https://stream1.freetv.fun/9352a4106f359c831781fe218fcbbf7a6673b6c83e16091a430fe4532fcd55ef.ctv
791.12ms,四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-2.m3u8
791.15ms,斗鱼音乐一FHD,http://epg.112114.xyz/douyu/9588891
791.19ms,電影狂人A,https://stream1.freetv.fun/20a11c1e2b27efe17535c7c659e86a8aac38c5ca10b4a94f9153bf8066c3ea23.ctv
791.25ms,热血街区电影版：极恶王续篇(日本动作片),https://vip1.lz-cdn1.com/20230225/20658_de4517f9/index.m3u8
791.31ms,赛事播28,http://61.160.112.102:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
791.35ms,5 STAR UK,https://stream1.freetv.fun/dcee2427d4a1d980e8439dedc503c3c23d5c965651c63daf82fc7349c243c1a7.ctv
791.40ms,CCTV10,http://lzoq.serv00.net/daili/Smartv.php?id=cctv10hd
791.50ms,「电视伴音」贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8
791.55ms,CCTV-8,http://113.57.111.4:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
791.56ms,10·豪快者(日本动作片),https://vip1.lz-cdn1.com/20230725/21417_0a00db0d/index.m3u8
791.57ms,Now星影,http://www.kaniptv.cn/ts1.php?ua=aGFvdHY=&hls=aHR0cDovLzE1MC4xMzguNzcuMTMyOjEwMDM3LzE1MC5waHA/aWQ9Tm935pif5b2x5Y+w
791.61ms,赛事播47,http://157.0.230.217:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
791.71ms,绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
791.74ms,埋堆堆24,http://58.39.190.143:35455/huya/23863833
791.74ms,河北农民,https://stream1.freetv.fun/f5ef32c6e112f33a3ddf2e8390f94011e1572465e7e6055ddf5d0056e1779b99.m3u8
791.77ms,西游记2,https://stream1.freetv.fun/80d54525538027019bc52b69f2bcc9e0edf355d51067d33a750cd39f5cd62815.ctv
791.80ms,CGTN英语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ed775e&tk=922ba46651d3
791.80ms,剧集,https://stream1.freetv.fun/4fb0f7a4804d50b45d89b3974da97a10bfe645b720ce392f1d533dff50872b2d.ctv
791.80ms,阿克陶1,https://stream1.freetv.fun/6fcbedd04b417f4fcbc29b8986888749a2c5b4d94027ca84b6139806837971fc.ctv
791.83ms,四川科教,http://183.223.157.33:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
791.90ms,CCTV5,http://lzoq.serv00.net/daili/Smartv.php?id=cctv5
791.96ms,CCTV14,http://lzoq.serv00.net/daili/Smartv.php?id=cctv14
791.96ms,NHK WORLD,https://stream1.freetv.fun/e79eb9f11e25cd78923221b17763fdb07f4fb15c8d1647f8764a875e0748bb5d.ctv
792.04ms,30A MUSIC,http://30a-tv.com/music.m3u8?checkedby:iptvcat.com
792.10ms,ช่อง GMA LIFE,https://stream1.freetv.fun/fe0e4d8bb231923baa3ae2d7586c9985fa11ec3af343db8cafea8afccfe3f675.ctv
792.10ms,DJ《拥抱你离去》,https://vd4.bdstatic.com/mda-ncrcfxdipc045rvs/cae_h264_delogo/1648284889423266526/mda-ncrcfxdipc045rvs.mp4
792.14ms,CHECK_MARK,https://stream1.freetv.fun/0fb269bebb8d15761499b257e704930301073d84e5956f83c87648fda6ae59e9.ctv
792.15ms,恐怖游泳教练2022(美国恐怖片),https://vip1.lz-cdn1.com/20230805/21640_256da7c6/index.m3u8
792.24ms,贾汪新闻综合,http://live.nctv.top/JKHdjsi/jstv.php?id=xzjw
792.30ms,寰宇财经,https://live.iill.top/youtube/WTRQiVWK1jY
792.32ms,CCTV 17 农村农业,https://tv.iill.top/migu/cctv17
792.35ms,JG影视解说,https://www.goodiptv.club/douyu/9391277
792.40ms,睛彩竞技,http://114.32.59.86:7000/itv/3000000020000011530.m3u8?cdn=FifastbLive
792.47ms,ムービープラス,https://stream1.freetv.fun/3684e957a8cd46e9c087c52e033b9ce5d74f27990d89dbd53f6d46dcf4ab012c.m3u8
792.50ms,CCTV 5 体育,https://tv.iill.top/migu/cctv5
792.51ms,天生野长生命延续(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87be5f0e1fb14d139fe696081a787914/1200.m3u8
792.53ms,ディズニージュニア,https://stream1.freetv.fun/9d5f044e9a8d75b576d2394be47da8e2eff6b5fd1a6f19edbba89a916f1544d3.m3u8
792.64ms,安多卫视 (IPV6),https://stream1.freetv.fun/95b7acadfe243421563fd853379c74b582b0886e903120e0a93b532f0b82f791.m3u8
792.65ms,斯诺克从小爱戳球,https://stream1.freetv.fun/5d3c54c08496e945b5465547f0bf6d1ca35007b3927ab87bfccf8108841d8bba.ctv
792.67ms,MR-傀儡,https://stream1.freetv.fun/e7368d4b353de46977e67f56ce6f4f0c36e3273b032bfb5a337548f19d7a7af0.ctv
792.69ms,CINE CANAL 2,https://stream1.freetv.fun/0807b08a336626f21dbfba1e7015a1e05e569d13b838e7bb67eea50e80a929e5.ctv
792.77ms,KKBOX 行周榜& 年度热门流行歌,https://live.iill.top/youtube/@KKBOX6868
792.78ms,[BD]无线新闻,https://stream1.freetv.fun/0dae6b78152c3b6e5b2a28de9be90cb16b7487b17e748fa0b650cabe14d8a63a.ctv
792.79ms,剧集,https://stream1.freetv.fun/1f0be1e9ae600caec346b7109f3d7401379ec6db4fbbfb382019fddab12d0cbf.ctv
792.88ms,河南移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8
792.89ms,旗正飘飘【国语】(香港战争片),https://vip1.lz-cdn1.com/20220510/5091_fd697a89/index.m3u8
792.89ms,佛山三水,https://stream1.freetv.fun/4050b3759db85b0fc8441af53423eb25177ad7f6daaee0db4b72e6cc8f15db39.ctv
792.90ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-10.ctv
792.95ms,江苏卫视,https://tv.iill.top/migu/jsws
792.98ms,土耳其 SEMERKAND TV,https://stream1.freetv.fun/39540fc27b4d5593fab770e3099d5415e9227ebcb37a02ded9692e0562e6c427.m3u8
792.98ms,BET GOSPEL,https://stream1.freetv.fun/312780ce795de7e9351a31c4dcd36bb73e1207db68a4f2eeebe0f6ab4c658cee.ctv
793.01ms,ABC 5 Boston MA (WCVB) (720p),https://apollo.production-public.tubi.io/live/ac-wcvb.m3u8
793.01ms,5STAR,https://stream1.freetv.fun/678d6e95de2981ac23137b7a129119cea3fcb57cf9b5d21053a80bd9b7fc370f.ctv
793.04ms,邯郸新闻综合,http://live.nctv.top/JKHdjsi/hbtv1.php?id=hd1
793.05ms,影迷数位纪实,https://tv.iill.top/4gtv/212
793.09ms,CBS 32 Louisville KY (WLKY) (720p),https://apollo.production-public.tubi.io/live/ac-wlky.m3u8
793.10ms,东方卫视,https://tv.iill.top/migu/dfws
793.12ms,抖音最火歌曲Hot Douyin Studios,https://live.iill.top/youtube/@hottrendsdouyin
793.21ms,拜城电视,https://stream1.freetv.fun/c5f41fcc377f1bb19079ce20f35d9866f1563301c849622c3198a82a2f8b967e.ctv
793.22ms,蘇仨,https://stream1.freetv.fun/0692948d801851373676f567dde72e7d8575425d07999dd00c25842f61672747.ctv
793.22ms,陕西卫视,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003887404.m3u8
793.28ms,证券服务,https://stream1.freetv.fun/997868ef6b4dcaf49b250358fed9824381f2be32005ff64f08ee77eddb539c97.ctv
793.31ms,[BD]凤凰资讯[geo-blocked],https://stream1.freetv.fun/dfb226a17fb306cc8882209213987bda586dce57054d4f4f0d02a8815f8a5ca1.ctv
793.33ms,台湾戏剧,https://tv.iill.top/litv/litv-longturn22
793.51ms,FIGHTER,https://stream1.freetv.fun/f0468cb6ef73139f19cd6a36065c49cf1dee642b20379dc2549557927b745fde.ctv
793.52ms,ELEVEN SPORTS 2 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2517/index.m3u
793.56ms,华视新闻,https://live.iill.top/youtube/wM0g8EoUZ_E
793.65ms,赛事播52,http://157.0.230.217:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
793.68ms,大侠,https://stream1.freetv.fun/aa045fa321337e397e07006e142b0bbeee9f556298161eda2505af9f4b19383a.ctv
793.70ms,大刘著作 原著党的胜利！我哭了,https://stream1.freetv.fun/b409fe338544c10f81641d0a629beff6d9af4ae5a2acb041d4d12bdc69ca072e.ctv
793.72ms,CCTV 12 社会与法,https://tv.iill.top/migu/cctv12
793.83ms,错体追击组合【粤语】(香港动作片),https://vip1.lz-cdn1.com/20230811/21758_c9978014/index.m3u8
793.84ms,[HD]明珠,https://stream1.freetv.fun/94d30760be1ed3b51cad3621fd2ac3d619fc2814fc9b90d29c64401f128aa640.ctv
793.85ms,FOX Live NOW,https://live.iill.top/youtube/YDfiTGGPYCk
793.87ms,蟑螂杀手(美国恐怖片),https://vip1.lz-cdn1.com/20220506/4521_f1e26d33/index.m3u8
793.88ms,NR1dance,https://b01c02nl.mediatriple.net/videoonlylive/mtkgeuihrlfwlive/u_stream_5c9e2aa8acf44_1/playlist.m3u8
793.91ms,BEIN SPORTS 8,https://stream1.freetv.fun/e0ef8254fd0a7fbf8d32745a6763c952d4ca3c929a4f0b072d2fe224f67604fd.ctv
793.99ms,幸福空间居家,https://tv.iill.top/4gtv/168
794.01ms,CANAL 252,https://stream1.freetv.fun/8023c595ab0a21616007c5e2773bab867341fe4557739be834c77e83da30cc44.m3u8
794.11ms,NICKTOONS WEST,https://stream1.freetv.fun/b9fa442e10f9677c63b4ea0fc52723c49d8c18b3c7247eaa218fe57e9a437a01.ctv
794.24ms,ABC 7 Omaha NE (KETV) (720p),https://apollo.production-public.tubi.io/live/ac-ketv.m3u8
794.30ms,好莱电影标测,http://cp.catvbj.top:5003/live1013.m3u8
794.30ms,北京新闻,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s9/index.m3u8?time=1748466011&sign=5e0606b286586769550a465939223e4c
794.33ms,公共广播-湖北农村广播,http://satellitepull.cnr.cn/live/wx32hubncgb/playlist.m3u8
794.38ms,TRT Müzik,https://tv-trtmuzik.medya.trt.com.tr/master.m3u8
794.40ms,251张宇394795,https://stream1.freetv.fun/94a4be91e43951f0cf27e98defc1fcf39ba7b41c105a3f8776c8d023423dff52.ctv
794.42ms,MOVIES_DOUYU,https://stream1.freetv.fun/112c4aed1ad6dee65b3d52c51694a10ae91e31388a751ee4da43c0f21b3ff03d.ctv
794.68ms,CTS,https://stream1.freetv.fun/6e19b6bc7fba76f198f6ca71d4f907f3ada8eee433ed630e5448be89988186f3.ctv
794.73ms,企业战士2001(法国动作片),https://v1.cdnlz1.com/20231018/22906_df757e09/index.m3u8
794.73ms,辽宁影视剧,https://stream1.freetv.fun/558873547358586feca4afce323d62ba9e42e7d100ac14a6685e3bacebfa8125.ctv
794.75ms,夜半一点钟【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220522/6353_43a8c495/index.m3u8
794.75ms,电影_热血,https://stream1.freetv.fun/151c1415ea1ec05cd02aa65f8a0218af59952f6b1f08e879b286c50515d6576a.ctv
794.80ms,三立戏剧,http://www.kaniptv.cn/ts1.php?ua=aGFvdHY=&hls=aHR0cDovLzE1MC4xMzguNzcuMTMyOjEwMDM3LzE1MC5waHA/aWQ95LiJ56uL5oiP5Ymn5Y+w
794.85ms,視納華仁紀實頻道,https://tv.iill.top/litv/4gtv-4gtv013
794.90ms,浙江教育,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
794.90ms,湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-5.m3u8
794.91ms,汪清综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=07ae4f&tk=922ba46651d3
794.92ms,赛事播14,http://61.160.112.102:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
794.92ms,AL JAZEERA,https://live.iill.top/youtube/gCNeDWCI0vo
794.98ms,永远的经典女神,https://stream1.freetv.fun/e23ef373060ea17216921c50c1207f4aab54138e7b2e6d4c95fd64ca37dc4f7a.ctv
795.01ms,扫毒3：人在天涯【粤语】(大陆动作片),https://vip1.lz-cdn1.com/20230809/21719_05deeb46/index.m3u8
795.02ms,延边卫视,https://stream1.freetv.fun/c0b813fdcf8e35946c0c91e75d6a2ed10a8b9094c02223e4cb83b282c977ef58.ctv
795.05ms,广东珠江,https://stream1.freetv.fun/40786b6f9348d6a09c1f7c2fd8d7b3675ba4d6b8806af864cdb21ddc61a932e5.ctv
795.10ms,山西卫视,http://api2.52tb.xyz/info?id=48&token=20230218qkyjia
795.11ms,4号流水线的李小花,https://stream1.freetv.fun/636f6da774a5d45be5988c5233b9036252c7e9df28690eae3580dfd70e7b05dd.ctv
795.18ms,浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
795.19ms,491周墨看电影,https://stream1.freetv.fun/b1aea5e5fe5a248205dd9ca2ef24e505020875dba03a3ac2b929387d56917d52.ctv
795.20ms,父仇之花(印度恐怖片),https://vip1.lz-cdn1.com/20230527/21050_b965e8d1/index.m3u8
795.26ms,龙城风云(大陆战争片),https://vip1.lz-cdn1.com/20220422/3067_a65dbc72/index.m3u8
795.32ms,杀手情(大陆动作片),https://v1.cdnlz1.com/20220413/1952_6f88ce04/index.m3u8
795.38ms,中时新闻,https://live.iill.top/youtube/@ChinaTimes
795.39ms,天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.62:11111
795.41ms,CCTV3,http://qjrhc.jydjd.top:2911/udp/224.1.100.64:11111
795.41ms,Кубань 24 Ⓞ,https://ok.ru/video/4157442498242
795.42ms,三立INEWS,https://live.iill.top/youtube/@setinews
795.43ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=e7e8abe9ae322869a93e8450014e08c5949217331c53007abb9f6eee64b06cc42f81828befee8b129005bcdebf805a1bbd19f0949e8329cf7ff4ab9379e930cfb8185ddf66c83b972ea6481e86
795.55ms,ANIMAL PLANET,https://stream1.freetv.fun/e653a08ca4cc4e8171f3da46230546ad0cc84faab75c6db9cc0b4ef8f74e0118.m3u8
795.57ms,优漫卡通,https://www.freetv.top/migu/626064703.m3u8?migutoken=7f7c4b909389a0cd5172701768041a0f3887534c4534a68bf1dc85550389e9ab156655484be16e89604513fde9da2f036ebae28d31515b0be32eb12462f5de9d9cab8f00c44671241d5c6e1356
795.58ms,SBS PLUS,https://stream1.freetv.fun/f58ee24ca99ff56e93616a8687c415c38cff979a4b6a933ce3145ca23c0ce1b8.m3u8
795.58ms,河南卫视,http://113.57.111.4:1111/tsfile/live/1025_1.m3u8
795.66ms,崔健-农村包围城市,http://em.21dtv.com/songs/60145060.mkv
795.68ms,CCTV 4 中文国际·欧洲,https://tv.iill.top/migu/cctv4o
795.92ms,422吃草莓的果子狸V,https://stream1.freetv.fun/c9cbda7669efc901961ca25889db473659694da02a200f8befd97d34332d8894.ctv
795.97ms,13 Entretención,https://origin.dpsgo.com/ssai/event/BBp0VeP6QtOOlH8nu3bWTg/master.m3u8
796.00ms,CCTV6,http://live.nctv.top/JKHdjsi/wntv.php?id=CCTV6HD
796.02ms,ABC 7 Detroit MI (WXYZ) (720p),https://apollo.production-public.tubi.io/live/ac-wxyz2.m3u8
796.03ms,胖次過肩摔,https://stream1.freetv.fun/493274fa97f5f7e9aedd9478835e001855722f8442572650c042931933d20541.ctv
796.14ms,EBS E,https://stream1.freetv.fun/99842aebefea5bb70957a57d5a504895ec0f0189afa04102bf6fb47b436ed968.ctv
796.15ms,立法院IVOD直播內政委員會,https://stream1.freetv.fun/f9da41653d45c28655a1b483116e4f799f8cb59374a2e1b54881e5acdad64849.m3u8
796.17ms,司汤达综合征1996(意大利恐怖片),https://vip1.lz-cdn1.com/20220512/5284_b10de993/index.m3u8
796.18ms,大猫和邻居们(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2c4bc4b10e7d408a8de9c9e3012f64ca/1200.m3u8
796.22ms,河北卫视,http://3501776.xyz:35455/bptv/10000100000000050000000003873460.m3u8
796.22ms,CCTV6,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003870749.m3u8
796.23ms,偷窥者2021(美国恐怖片),https://vip1.lz-cdn1.com/20220317/240_8d1be27c/index.m3u8
796.23ms,东南卫视,http://113.57.111.4:1111/tsfile/live/1027_1.m3u8
796.30ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-25.ctv
796.30ms,J SPORTS 3,https://stream1.freetv.fun/31baaaff3dcb9108fbae25e5f39a0442a9d1157f48a5c54eb1073e56e705a2a9.ctv
796.32ms,谍之心(美国动作片),https://vip1.lz-cdn1.com/20230811/21760_f395ab26/index.m3u8
796.33ms,温泉电视,https://stream1.freetv.fun/e04fc5470aca412ea83577e074acaf172ca76c489b2640687e983dfce1371157.ctv
796.40ms,走哪吃哪,https://stream1.freetv.fun/0378fba86b55174299fc91f89a5042368f7f634f296bbc9346f46e338f03d94a.ctv
796.46ms,张清芳-时间的滋味,http://em.21dtv.com/songs/60039131.mkv
796.46ms,CCTV电视剧,https://live.iill.top/youtube/@CCTVDrama
796.49ms,M米东,https://stream1.freetv.fun/6094686c58628529f99a4c5dc4ef90feb674168e039efcb0c262c99e096f4a90.ctv
796.51ms,WQXR-FM紐約愛樂電台,https://stream.wqxr.org/wqxr
796.53ms,岭南戏曲,https://stream1.freetv.fun/ling-nan-xi-qu-9.ctv
796.55ms,開船老濕基,https://stream1.freetv.fun/df31f23cc181cf88c5509470d315613d78545ddeb4078eacd70b6ce66c365fb4.ctv
796.59ms,民视新闻,https://live.iill.top/youtube/@FTV_News
796.60ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-27.m3u8
796.60ms,西藏卫视,http://missyao.com:35455/bptv/10000100000000050000000003887434.m3u8
796.62ms,侧田-迟钝(演唱会),http://em.21dtv.com/songs/60012780.mkv
796.73ms,童年女神周海媚！她一笑我就恋爱了,https://stream1.freetv.fun/68fb65b4bb31fabc34e52135db40b95ea4e8f9098e17886522573f35d0fd67de.ctv
796.73ms,赛事播28,http://157.0.230.217:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
796.74ms,康巴卫视,https://stream1.freetv.fun/7acb1025eb98d411fe5dc519902069dda51b621f55c7b1fce3acdd50f55d6ad5.ctv
796.74ms,卡拉什尼科夫(俄罗斯战争片),https://vip1.lz-cdn1.com/20220601/7196_cbca1227/index.m3u8
796.77ms,河南|项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
796.80ms,电影_蘑菇影厅,http://58.39.190.143:35455/huya/11601981
796.83ms,赛事播51,http://58.39.190.143:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
796.88ms,北岛的诗,https://stream1.freetv.fun/5081d4e2b7371b2053e9c329f8b8572dc72d03a0c6f127b904b71f8c8f2ea182.ctv
796.91ms,CCTV3,http://www.dsk.cc/php/bfgd.php?id=cctv3&m.m3u8
796.92ms,演員方安娜,https://stream1.freetv.fun/4cc4fea28df3dfe514736d608654880679ed02a02fe6d658e41bf8cea5b9aaa1.ctv
796.94ms,赛事播35,http://157.0.230.217:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
796.95ms,岩浆毒蛛(美国科幻片),https://vip1.lz-cdn1.com/20230730/21529_87365ee7/index.m3u8
796.95ms,尸前想后【国语】(香港恐怖片),https://vip1.lz-cdn1.com/20220411/1655_f12b5fb9/index.m3u8
796.98ms,大地雄狮(美国战争片),https://vip1.lz-cdn1.com/20220504/4379_136bbe39/index.m3u8
797.01ms,零号追杀【国语】(香港动作片),https://v.cdnlz19.com/20230925/935_773a40f4/index.m3u8
797.02ms,ช่อง CHANNEL 5,https://stream1.freetv.fun/4491de8c7e7f2594acec2b0da7f03b37539e851243e687a22dd969f80c34d404.ctv
797.03ms,花僮-爱不关己,http://em.21dtv.com/songs/60143862.mkv
797.04ms,TV Jūrmala,https://air.star.lv/TV_Jurmala_multistream/index.m3u8
797.05ms,斗鱼2,http://epg.112114.xyz/douyu/6140589
797.05ms,韩国THE K-POP2,https://live.iill.top/youtube/GC6-Z2_UC3o
797.07ms,裕民,https://stream1.freetv.fun/319fb56c832cda77928c4f73f060edfdbb274dae9af58c12b07d4faf4979b49e.ctv
797.09ms,夜深血红1975(意大利恐怖片),https://vip1.lz-cdn1.com/20220506/4510_ffb18c44/index.m3u8
797.16ms,ช่อง CLUBLAND,https://stream1.freetv.fun/64cd172f29d7b69a32b7f57a16b6c22e3ce4ce5973b742fd819af6bd3a9a2d53.ctv
797.20ms,汇聚金曲,https://live.iill.top/youtube/@Cantopopgreatesthits8090s
797.30ms,北京卫视,https://stream1.freetv.fun/d72c92b51bcf39a00530b020cb2e90b28e57622feff7e4915cacde3469c044fd.m3u8
797.31ms,贵南电视,https://stream1.freetv.fun/ecccd854e51c89cb2cd5083f5920b8f886b81a08ecabc709ce4b318479506e2b.m3u8
797.31ms,李克勤-谁最爱你,http://em.21dtv.com/songs/60145217.mkv
797.37ms,SUDAN DEL SUR SSBC,https://stream1.freetv.fun/51ba9ef237491947a1467f7a4a389aabb16dc98a94ac361429affeff7dabf94b.ctv
797.37ms,红色特工(大陆战争片),https://vip1.lz-cdn1.com/20230812/21779_81e1cadb/index.m3u8
797.38ms,NBC 5 Plattsburgh NY (WPTZ) (720p),https://apollo.production-public.tubi.io/live/ac-wptz.m3u8
797.40ms,ช่อง BET JAMS,https://stream1.freetv.fun/6a3205d2cf4d16218848a4d37971de945859a10dda109960205eb8704b02cce2.ctv
797.44ms,四驱小子,https://stream1.freetv.fun/16e94b768aeafe62e2baa9f3906a07bf480b693ff1d2e9a363907618036bbc2f.ctv
797.54ms,YO-鹿晚晚,https://stream1.freetv.fun/d3c3dbd3d8a21d1a7e3109b6e74cc9ba584ba8a7c60f9b63238ce2035529c9cb.ctv
797.57ms,VOA 美国之音,https://tv.iill.top/litv/litv-ftv03
797.57ms,北屯电视,https://stream1.freetv.fun/4bf2c9b928126b89b431414e89783577f2cc76e35b865fdda21fa65748c86c70.ctv
797.59ms,猬岛(韩国恐怖片),https://vip1.lz-cdn1.com/20230402/20829_7f2ed9ed/index.m3u8
797.63ms,德惠综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2b1c8d&tk=922ba46651d3
797.77ms,罪人(美国恐怖片),https://vip1.lz-cdn1.com/20220317/173_dbf7c859/index.m3u8
797.82ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
797.84ms,我知道你去年夏天干了什么(美国恐怖片),https://vip1.lz-cdn1.com/20220424/3114_014bb6b5/index.m3u8
797.86ms,巨兽来了,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1224d3b3e1ba410d8dc316f2f2ab1872/1200.m3u8
797.88ms,广东体育,http://api2.52tb.xyz/info?id=414&token=20230218jsyklh
797.90ms,潜伏5：红门(加拿大恐怖片),https://vip1.lz-cdn1.com/20230801/21577_9b847374/index.m3u8
797.94ms,ATS1,https://stream1.freetv.fun/99497839fece839bd7552f1589fefc79f22732dbcf457ca0fa939f19fea1501f.ctv
798.00ms,ช่อง DISNEY CHANNEL,https://stream1.freetv.fun/aa4c40444d4d1fd5e91c026fd731b870ec2e057910f97b0630c7a2483e8cc866.ctv
798.04ms,陶醉+白水鉴心-情愿在爱中沦陷,http://em.21dtv.com/songs/60145779.mkv
798.09ms,日本ウェザーニュース,https://live.iill.top/youtube/@weathernews
798.10ms,RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
798.11ms,CÀ MAU,https://stream1.freetv.fun/8b0c81ffb4db3bd0a825f339028025fa4cd674cc18013b4134a95774b12a2bf5.m3u8
798.15ms,ช่อง TFC,https://stream1.freetv.fun/97828e983d7473fdf2fede562cf48d374f97ff465aeff74d0496a7cae36c0236.ctv
798.17ms,CCTV1,http://114.246.201.137:7088/rtp/239.3.1.129:8008
798.19ms,这一路,https://vd4.bdstatic.com/mda-ncr4xyyt7d4f4m4h/576p/cae_h264/1651310887383775698/mda-ncr4xyyt7d4f4m4h.mp4
798.21ms,神鬼教父(加拿大动作片),https://v1.cdnlz1.com/20231109/23504_b2fa106d/index.m3u8
798.22ms,狼牙山五壮士(大陆战争片),https://vip1.lz-cdn1.com/20220522/6295_7530346c/index.m3u8
798.22ms,CCTV13,http://www.cdnstv.com:6398/hls/13/index.m3u8
798.22ms,CCTV16,http://222.134.245.16:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
798.24ms,三立综合,https://tv.iill.top/4gtv/169
798.26ms,UCV Televisión,https://unlimited1-cl-isp.dps.live/ucvtv2/ucvtv2.smil/playlist.m3u8
798.30ms,广州综合,http://qjrhc.jydjd.top:2911/udp/224.1.100.36:11111
798.31ms,72小时黄金行动【粤语】(大陆动作片),https://vip1.lz-cdn1.com/20230810/21733_e9941c14/index.m3u8
798.33ms,灵语(台湾恐怖片),https://vip1.lz-cdn1.com/20220317/53_4dd36d40/index.m3u8
798.41ms,阜新综合,https://stream1.freetv.fun/ab134c9bf8a1de09467c3077803998e2ebf7dc1712fa27d73662687618bb7680.ctv
798.51ms,EWTN CATHOLIC,https://stream1.freetv.fun/fb9c37cb0a9e0acc1f4871b8493827950dc203420e94f1b5d3f0b2a2f24bb83f.ctv
